662,72,1
476,85,3
365,299,1
890,599,2
677,473,1
410,827,5
800,953,2
70,918,2
179,364,1
530,629,2
77,901,4
582,302,1
147,887,3
473,473,4
514,170,5
637,737,3
373,71,5
599,826,4
324,825,4
148,216,2
781,92,4
9,931,1
420,997,1
459,112,2
750,873,3
591,231,5
828,6,2
995,855,2
902,27,4
881,23,5
547,536,2
869,67,3
435,668,5
996,909,3
876,670,3
442,378,5
226,245,2
178,78,4
782,617,5
64,77,2
815,53,4
691,76,3
469,119,4
988,645,5
760,49,2
6,456,1
326,866,5
585,80,3
796,200,5
44,717,2
136,358,3
532,590,3
946,347,1
338,177,3
343,238,4
58,644,1
483,855,4
304,351,2
458,285,3
41,706,5
0,623,5
851,872,3
244,972,3
831,145,4
632,58,3
707,175,4
928,397,5
682,125,4
513,222,4
691,315,1
23,202,4
179,265,2
439,199,1
363,455,4
676,970,2
512,968,2
499,231,5
955,892,5
607,130,2
838,200,1
786,842,2
342,840,4
471,285,3
985,898,5
206,653,4
680,40,1
264,40,5
994,285,4
754,372,2
894,736,3
485,788,4
930,960,4
445,750,5
786,187,4
592,128,2
432,151,4
233,174,1
55,230,4
933,282,3
931,933,2
526,104,2
799,734,5
845,98,3
925,544,2
143,318,2
454,105,4
374,60,1
518,843,4
670,309,5
602,930,2
913,456,5
537,134,5
339,759,3
411,934,2
268,743,5
663,185,3
438,535,1
249,571,1
846,645,2
797,693,2
573,860,4
934,656,1
570,534,2
756,588,5
401,747,3
913,711,5
475,783,4
780,31,1
355,980,4
971,190,2
886,529,2
668,758,4
932,120,3
770,604,5
517,628,1
714,917,2
618,885,2
193,640,1
880,94,2
282,658,5
590,704,4
584,374,3
599,847,5
630,796,1
649,485,4
77,419,1
43,859,2
778,870,5
310,108,1
247,487,3
196,315,3
49,2,1
43,730,2
258,849,2
91,16,4
833,817,2
945,962,1
796,693,3
648,765,2
255,919,3
770,544,3
100,211,4
406,32,2
784,507,2
529,18,3
801,465,3
75,644,2
620,949,3
917,114,3
734,527,2
77,967,3
88,857,5
55,955,3
665,435,2
78,75,2
424,512,2
131,158,2
394,91,3
409,715,5
566,447,1
947,425,2
14,983,4
101,988,2
778,143,5
558,428,4
744,489,4
390,358,2
311,404,3
407,416,3
769,92,5
644,710,4
974,258,5
969,966,4
204,88,3
996,169,1
915,602,4
544,656,4
672,672,4
499,86,4
98,395,2
883,944,2
819,202,2
577,185,3
188,259,3
165,314,5
664,845,2
850,248,4
139,798,2
19,735,4
669,361,2
489,228,3
590,734,2
999,448,5
35,912,3
446,102,4
659,913,2
666,269,2
107,866,5
975,675,3
264,593,2
624,232,1
898,966,1
115,534,4
933,796,4
557,930,5
665,211,4
977,56,5
800,701,2
605,912,5
315,350,2
216,375,3
613,307,3
801,218,1
555,237,1
753,56,2
394,861,3
589,674,2
898,506,4
415,194,1
76,760,4
845,669,3
42,387,4
519,201,4
168,464,5
7,840,3
482,158,1
299,580,4
64,74,5
876,480,3
327,410,3
688,460,4
961,659,2
712,127,1
795,855,3
680,313,3
375,930,5
113,999,3
861,711,5
771,899,3
21,921,5
748,182,3
749,502,4
367,769,4
651,857,4
138,838,2
562,445,5
703,466,1
925,659,3
641,398,1
658,307,5
480,566,4
22,52,2
782,714,3
501,276,4
343,279,5
366,185,4
648,723,3
695,683,4
887,514,5
262,32,2
168,435,3
816,131,3
495,109,5
206,792,5
340,424,3
906,308,3
569,524,5
616,279,2
626,187,2
942,24,2
853,843,4
860,681,5
89,253,2
707,940,3
580,746,2
472,226,1
435,502,5
637,220,5
929,697,1
427,657,1
990,123,1
557,86,2
995,519,3
501,605,4
218,155,1
259,888,5
318,138,1
350,788,4
380,149,1
293,654,1
488,597,5
928,247,4
809,264,4
547,163,4
111,417,2
683,482,5
118,15,5
153,32,2
0,226,2
556,191,4
339,264,3
591,426,4
987,887,3
970,395,5
704,721,2
792,854,1
675,973,1
231,913,2
119,207,1
254,583,4
51,497,3
366,195,2
640,420,3
207,343,5
474,536,1
926,103,2
668,211,4
383,715,4
887,462,1
186,63,2
985,66,3
889,985,5
256,607,1
587,865,2
819,20,2
346,797,1
533,685,2
364,438,5
899,609,3
660,256,4
178,719,3
241,71,5
689,516,5
900,497,5
202,985,2
164,729,5
597,479,3
330,949,4
63,134,2
676,762,1
579,206,3
483,218,3
287,951,1
587,164,1
20,6,4
284,201,5
98,407,3
220,295,5
865,104,2
452,409,1
918,918,2
999,404,2
441,167,3
782,744,5
436,230,4
178,212,1
979,35,4
859,540,3
188,972,4
284,543,4
488,457,3
369,600,1
323,679,2
512,521,2
136,417,4
226,153,4
277,566,3
116,824,1
748,746,4
170,296,1
246,593,1
444,169,4
458,957,2
958,929,3
875,943,2
727,953,4
276,868,5
703,137,5
214,991,3
292,40,2
236,5,3
992,278,4
584,862,2
825,16,1
754,944,5
130,392,1
879,460,3
553,619,5
61,9,3
841,974,2
520,668,3
553,155,4
367,188,4
945,619,5
790,286,3
311,836,3
82,644,3
739,606,1
440,842,3
87,212,2
249,119,5
935,328,5
482,371,3
578,243,5
97,305,4
509,80,5
186,853,5
836,350,1
158,10,3
828,131,2
148,269,2
513,198,1
969,54,3
390,431,1
368,44,5
684,30,1
654,32,5
870,333,3
223,343,1
285,339,4
84,354,5
192,398,4
645,727,2
78,260,2
326,765,3
131,566,1
216,72,4
417,833,1
510,641,1
389,597,2
464,632,4
609,857,1
592,217,5
467,852,5
672,662,2
706,35,5
12,774,2
139,636,3
713,772,3
871,159,5
100,285,5
73,809,3
822,995,4
751,902,4
598,558,4
963,462,5
490,442,4
244,780,5
123,947,1
353,490,5
614,763,1
681,334,1
853,562,5
196,616,5
47,241,4
62,935,1
503,680,3
673,948,2
469,650,4
891,101,5
342,644,2
187,848,1
728,821,4
245,250,1
677,996,5
651,374,5
115,264,3
385,5,2
222,311,2
309,367,2
178,305,4
332,255,4
420,600,2
304,202,2
801,751,2
227,314,3
572,146,5
81,456,2
50,645,4
941,972,4
676,629,4
437,844,4
689,394,1
130,802,3
515,885,4
89,583,1
51,607,2
335,944,2
152,554,2
808,713,3
793,326,5
256,237,5
246,265,1
497,92,1
924,196,1
153,516,2
860,69,3
386,914,2
665,724,1
802,390,3
395,394,4
389,702,3
867,256,1
118,3,1
728,343,3
942,72,2
865,316,4
808,592,1
233,215,4
37,993,3
645,528,1
506,907,4
116,859,4
871,158,5
860,769,3
523,330,5
995,743,2
484,953,4
260,557,3
979,579,5
299,206,3
572,403,3
704,546,1
268,133,5
267,292,3
187,781,5
136,459,1
880,571,2
369,519,2
517,149,4
868,790,1
298,41,1
360,170,4
952,406,2
952,532,1
707,279,5
30,591,1
678,791,3
521,661,4
611,52,5
841,735,1
508,341,1
998,304,4
305,597,1
57,297,3
442,853,4
146,909,1
304,83,1
320,923,2
119,833,3
143,791,5
375,587,1
718,377,1
64,459,3
725,921,3
356,23,3
609,288,1
949,607,2
209,259,4
613,755,3
761,839,1
976,251,4
561,194,1
652,450,2
785,834,3
235,657,2
107,178,4
262,39,1
96,588,4
533,572,4
110,568,2
839,816,5
0,783,2
33,265,2
361,281,2
260,222,3
254,634,1
531,420,3
969,360,2
190,920,4
599,679,2
880,91,1
103,936,4
319,397,5
131,918,4
137,752,2
582,271,3
68,65,4
195,115,4
964,303,5
377,227,4
150,55,4
94,416,3
231,895,5
636,252,1
317,910,4
353,824,1
137,724,5
242,565,2
882,847,4
948,360,4
367,995,5
84,745,1
537,210,2
72,355,4
224,943,3
635,750,1
593,249,2
822,722,3
422,96,1
595,344,2
680,485,1
651,965,4
138,227,3
639,237,5
199,725,5
448,802,5
794,67,2
821,776,2
598,894,3
366,359,1
306,119,5
119,445,1
589,860,2
205,326,5
653,557,5
960,505,2
696,431,1
980,646,3
398,628,4
920,123,4
845,650,5
373,145,1
303,487,3
767,330,2
228,221,1
64,87,4
285,620,2
255,716,3
370,483,2
751,925,4
734,908,2
381,824,1
667,862,2
289,762,5
785,677,2
238,90,5
475,831,5
584,247,1
257,115,2
710,25,4
736,250,2
717,466,1
885,68,1
332,494,1
231,303,2
530,142,1
966,738,5
291,651,4
849,155,3
528,289,5
310,691,3
138,461,1
865,869,3
366,299,1
90,804,5
571,609,5
156,230,4
250,615,5
373,973,1
153,919,2
348,720,1
996,872,1
136,93,4
723,629,3
650,808,2
605,2,5
929,205,2
509,842,4
399,454,2
478,332,5
384,145,3
751,173,5
422,826,4
132,238,1
656,547,5
558,537,1
904,425,1
250,284,1
248,234,1
759,752,5
893,534,3
734,213,3
958,199,4
90,506,1
411,620,5
93,889,3
76,983,5
819,48,1
726,695,2
626,191,3
970,836,2
133,290,4
275,556,2
689,655,1
416,182,3
912,441,3
809,366,4
498,578,3
815,615,2
10,202,2
334,864,4
776,458,4
931,28,5
570,463,4
539,161,4
777,448,3
999,478,5
416,155,2
197,409,1
111,146,1
541,576,2
577,555,4
695,98,4
653,454,3
232,122,1
758,612,4
688,419,2
469,551,2
640,900,3
269,141,5
357,406,5
461,938,1
346,654,1
672,58,3
595,226,3
410,21,1
538,868,1
241,193,5
109,932,5
676,492,3
293,551,2
552,501,3
318,767,2
681,903,4
351,462,3
620,341,3
507,427,4
165,652,3
910,787,2
486,96,4
360,689,3
391,366,5
618,761,3
852,552,5
635,725,4
230,832,3
842,418,2
73,336,3
314,965,3
378,378,2
851,286,3
627,683,5
301,447,5
551,718,1
23,176,5
373,338,2
856,8,5
387,662,1
353,75,5
363,386,2
777,718,5
784,796,4
689,617,5
244,920,3
738,632,1
253,591,2
72,419,3
369,682,2
219,20,1
735,222,2
185,684,5
525,716,1
581,63,3
124,804,3
410,608,3
918,699,4
238,482,5
112,919,2
686,690,3
200,841,4
438,888,3
47,181,3
969,650,5
321,206,2
947,668,2
987,925,2
39,516,1
960,264,2
574,704,4
648,495,2
649,454,1
951,103,5
466,129,3
946,600,2
454,937,5
488,327,4
789,742,4
471,277,4
434,488,4
757,322,4
366,265,2
472,530,3
645,287,3
840,874,4
930,629,3
179,887,1
50,409,3
345,273,4
460,197,2
996,591,5
874,13,3
454,420,2
79,142,3
762,789,5
5,131,5
549,91,3
955,179,4
93,253,3
158,584,2
277,6,4
153,695,3
749,387,5
560,425,5
628,252,2
675,296,1
13,115,1
568,91,3
786,613,4
532,255,3
133,909,2
400,497,2
811,946,3
464,885,5
823,52,3
701,102,1
227,390,5
442,495,2
193,451,5
62,98,2
138,92,3
144,331,1
625,268,4
513,297,4
335,189,4
611,19,2
438,197,1
76,782,4
809,532,2
879,151,3
594,328,3
334,870,4
9,576,3
853,664,3
382,582,1
600,137,5
68,853,2
265,416,1
653,353,4
379,28,4
365,296,4
708,117,1
714,524,4
870,633,3
753,676,1
30,164,5
246,976,3
388,847,3
362,846,3
104,715,4
48,997,1
161,573,5
485,418,2
190,87,5
561,865,4
736,281,4
495,600,1
989,997,5
183,681,3
978,430,4
18,191,2
517,181,4
118,483,3
732,788,3
223,747,4
165,241,3
815,109,4
421,306,2
189,310,1
638,891,5
848,917,2
947,758,3
966,833,4
799,565,3
642,837,3
770,548,4
369,382,3
692,579,1
977,25,2
912,132,3
290,180,2
394,643,1
390,848,4
728,974,2
741,678,4
130,773,3
656,844,3
201,832,3
523,480,3
81,950,2
17,190,2
978,856,4
276,342,2
497,263,3
692,882,2
173,781,1
876,523,5
647,668,5
140,51,1
85,679,3
761,620,3
257,335,4
95,221,3
13,142,2
232,991,2
466,835,4
593,724,3
198,903,2
247,219,5
637,949,5
333,437,3
413,371,1
646,861,4
18,996,4
398,320,4
423,874,1
752,220,1
177,402,4
723,375,1
130,884,1
662,186,2
730,156,5
280,863,5
57,15,2
931,823,4
942,787,3
705,129,4
356,148,3
546,84,2
397,446,3
817,397,5
618,44,5
396,913,5
115,783,2
752,611,2
227,880,4
479,860,2
377,578,1
27,934,2
543,654,3
97,999,2
389,470,4
341,446,5
373,311,1
290,332,5
198,682,1
651,794,5
65,172,3
216,672,2
87,481,2
957,143,5
629,312,5
644,337,3
509,121,5
552,481,1
11,464,2
282,661,2
512,85,2
560,404,3
868,367,3
783,97,3
404,947,1
578,638,1
224,846,1
836,291,5
259,896,2
191,572,2
715,353,2
311,261,5
536,200,2
156,95,4
712,724,2
977,502,4
936,266,1
550,450,4
13,195,3
251,790,2
96,273,3
539,497,5
179,857,2
98,958,4
919,158,4
203,617,2
976,160,1
810,962,2
447,89,5
557,575,2
131,535,3
303,797,4
444,647,4
670,263,3
339,641,2
214,335,5
128,238,3
371,523,1
429,345,3
27,693,1
722,892,5
903,596,1
784,187,5
965,877,1
138,527,2
856,249,5
678,718,2
916,500,3
483,526,5
756,563,4
322,445,4
19,535,3
325,12,1
65,250,4
985,60,1
378,699,4
429,557,1
153,711,1
302,48,5
338,225,5
202,674,5
579,638,3
326,175,3
164,769,5
557,551,3
918,910,2
5,893,5
844,473,5
301,756,2
904,687,5
90,808,1
918,299,2
694,417,1
853,847,1
374,155,2
796,9,4
21,12,3
955,451,4
141,71,3
734,726,5
538,805,1
738,334,4
423,256,2
809,354,1
417,648,4
16,752,4
462,978,4
379,729,1
469,595,4
34,278,4
700,683,3
474,857,3
515,678,3
214,528,4
351,260,3
782,863,4
504,600,3
517,652,5
12,289,4
243,85,1
431,18,1
62,790,3
134,712,5
153,673,1
698,435,5
181,481,3
658,390,1
256,341,1
356,378,1
817,118,1
96,596,1
251,71,4
343,859,4
789,839,2
936,239,4
214,76,5
960,265,2
294,944,1
807,959,2
258,598,5
740,211,3
699,762,3
212,319,5
806,935,5
750,770,2
930,92,1
132,203,2
352,33,5
392,383,5
38,71,5
326,656,2
986,516,5
650,881,5
439,53,1
555,732,1
664,604,5
571,700,5
617,534,1
670,446,3
605,212,4
586,671,1
7,808,1
580,408,1
703,802,5
113,996,5
784,466,1
209,760,3
672,505,3
998,587,2
78,261,2
367,822,1
419,885,4
830,729,4
327,903,1
595,271,1
184,359,2
767,570,4
427,915,5
6,160,3
776,589,5
889,174,1
134,665,2
997,566,2
82,909,3
26,968,3
992,71,4
494,985,4
222,350,4
292,434,3
792,282,1
504,633,1
352,443,2
21,229,5
191,101,4
781,952,5
949,829,1
785,365,1
807,619,3
6,70,2
546,692,1
503,522,2
916,259,3
620,628,1
274,146,3
142,170,2
754,552,1
782,775,3
518,156,1
538,586,3
934,539,2
900,942,3
608,598,4
280,35,1
193,215,4
351,839,4
792,618,5
571,50,5
862,88,3
587,59,2
593,165,2
962,696,1
596,113,1
66,129,3
4,534,1
71,361,3
126,839,3
694,703,2
834,331,3
757,57,1
912,982,4
771,309,4
192,666,5
462,289,4
59,839,5
159,156,2
451,329,4
0,392,2
898,187,2
0,203,5
331,715,1
91,397,5
413,976,2
768,881,3
549,216,1
776,585,4
810,734,5
463,295,5
609,904,5
416,930,5
603,309,1
677,236,4
995,924,3
632,19,3
441,758,4
458,724,2
678,896,4
389,999,3
880,252,1
372,26,2
930,33,3
193,37,3
428,351,4
773,969,2
414,607,5
633,733,2
905,668,3
607,130,3
529,927,3
217,713,3
264,474,5
133,631,1
956,784,4
85,504,4
117,973,4
783,399,2
218,928,5
22,269,2
125,368,3
145,930,5
256,730,4
575,317,2
540,610,3
865,331,1
648,159,5
42,502,1
284,911,1
435,396,1
128,278,3
243,866,4
897,72,4
419,245,2
600,545,4
672,107,1
177,801,1
159,502,1
785,942,3
554,570,3
89,838,4
62,731,2
873,430,4
76,721,3
803,3,5
73,103,4
252,934,2
238,719,2
530,830,2
332,57,5
469,352,3
245,762,5
455,842,2
521,284,2
402,589,4
570,295,3
46,234,2
858,242,3
502,314,5
397,52,5
537,734,4
210,815,5
880,516,4
661,408,4
894,126,4
502,146,3
690,1,5
646,833,1
467,298,4
965,928,5
820,316,1
695,820,4
743,850,1
881,683,5
215,636,2
261,730,2
596,304,5
32,784,4
791,314,5
320,814,2
177,664,3
53,549,5
464,726,3
561,164,1
492,664,4
164,48,4
850,29,5
711,307,3
715,1,1
310,885,4
95,105,2
156,852,3
987,169,4
689,975,3
185,69,3
295,283,1
185,986,4
690,720,1
66,459,5
639,203,1
286,988,4
795,939,1
556,292,3
746,766,3
647,716,3
540,869,3
759,548,4
129,554,1
842,335,3
551,748,3
977,400,5
193,472,3
60,574,2
491,55,1
576,301,1
391,575,4
151,406,4
5,405,1
796,613,4
232,55,1
881,35,4
974,385,5
920,457,2
459,199,1
422,314,5
333,162,1
376,942,4
813,736,2
959,385,4
395,81,3
421,901,3
680,411,2
156,828,1
861,411,5
739,636,4
344,566,5
893,135,4
986,694,3
445,130,2
571,276,5
910,770,3
632,184,1
39,387,2
635,499,2
264,20,3
989,362,3
529,657,4
731,512,2
44,512,5
87,596,3
452,419,1
322,829,2
538,117,3
225,154,4
957,724,4
623,643,3
799,126,1
875,939,5
751,739,1
363,715,5
333,446,4
732,209,3
350,290,4
293,815,4
908,951,2
119,596,1
719,158,5
757,30,5
93,47,1
320,25,3
788,362,1
296,213,3
271,478,3
1,8,5
139,696,1
747,921,3
946,231,4
653,403,4
711,934,3
831,874,5
192,529,5
576,994,1
734,832,2
721,706,3
276,203,5
257,771,5
890,200,4
676,491,4
818,433,4
302,629,4
212,47,2
100,327,2
237,870,4
546,782,2
747,390,4
73,874,2
328,303,4
158,186,3
3,366,4
941,594,3
267,16,5
609,899,5
473,441,5
275,936,3
215,679,1
357,592,1
828,595,1
501,463,4
780,987,5
792,566,1
141,736,3
441,65,2
303,295,3
899,347,2
487,427,4
17,529,1
841,159,1
947,992,5
442,480,2
685,252,5
802,911,4
874,14,4
203,367,3
254,345,3
501,100,1
849,849,2
174,134,2
416,96,4
972,737,4
788,1,1
404,809,2
100,520,4
347,863,2
90,848,2
280,929,1
960,665,2
722,985,4
992,485,3
547,751,5
509,744,4
748,674,3
737,829,1
552,899,5
693,649,2
812,876,3
149,163,2
954,542,4
238,936,2
767,80,4
50,894,4
859,480,5
758,160,4
172,436,3
291,865,3
438,14,2
955,933,1
703,333,2
684,96,5
556,36,2
887,734,4
157,833,5
559,605,1
909,923,1
78,738,2
881,608,2
503,410,2
948,760,5
500,724,1
557,255,4
406,313,3
78,201,2
295,314,1
132,482,5
645,143,1
772,228,4
606,695,3
268,654,2
544,278,4
84,829,4
660,689,1
705,455,2
108,401,2
95,668,3
779,877,3
979,691,3
189,866,1
75,106,3
441,183,4
985,451,5
888,295,4
553,150,1
977,535,2
863,299,1
434,435,2
250,800,3
367,470,1
650,958,2
107,32,2
899,537,2
427,126,2
204,151,5
636,33,5
560,836,2
543,111,2
802,455,5
168,454,1
277,206,5
648,950,5
346,399,2
817,320,4
600,326,4
966,353,5
746,226,4
522,932,5
747,873,3
945,383,1
980,210,2
253,445,5
901,92,4
74,283,5
629,733,3
681,97,2
673,727,1
674,727,4
413,402,5
465,613,4
679,475,1
962,485,5
664,277,2
780,436,2
719,632,3
215,921,3
610,796,5
228,178,2
629,478,4
33,300,5
352,980,1
157,390,4
342,213,5
152,522,2
451,956,5
773,894,4
738,723,5
754,460,1
640,101,1
867,620,3
506,433,5
964,40,5
882,204,3
949,749,1
433,451,3
259,436,2
81,788,1
562,859,5
815,179,4
311,930,5
827,964,5
153,280,2
145,897,3
357,494,1
712,337,3
955,90,4
917,585,4
334,812,3
787,489,1
932,926,2
842,888,1
905,589,5
292,549,5
946,300,5
717,421,1
377,816,4
186,569,3
287,10,4
102,816,1
610,238,2
694,43,2
361,588,3
2,170,4
591,990,2
314,940,4
363,760,1
385,441,3
896,951,5
255,854,5
40,968,2
865,214,4
811,245,3
430,452,3
388,256,1
786,285,5
546,580,2
710,143,1
895,503,4
553,704,4
388,392,3
388,180,1
87,754,2
209,601,4
722,917,5
329,359,4
952,180,5
244,306,5
359,899,3
580,162,1
147,409,5
944,267,4
316,18,2
335,976,2
353,81,5
645,975,2
478,692,3
375,320,4
930,505,5
699,371,5
837,192,3
285,967,1
790,797,1
824,748,3
683,99,3
706,285,3
736,458,1
833,948,3
839,946,1
599,3,1
738,439,3
798,914,4
44,251,5
81,631,5
673,683,5
673,627,2
162,42,2
50,661,3
518,369,4
248,672,1
127,311,2
773,99,2
557,255,5
805,70,5
82,909,4
785,64,2
606,910,2
88,996,3
61,278,3
910,770,4
510,692,5
531,357,3
998,459,1
742,370,5
874,805,5
523,106,5
114,144,3
890,60,1
111,464,5
295,138,5
198,237,4
973,320,2
881,301,2
770,801,1
946,352,2
661,351,4
710,155,3
739,163,3
331,374,3
709,716,5
470,487,4
628,52,3
812,657,1
752,416,1
482,721,1
984,397,4
729,443,4
15,504,2
13,736,1
278,501,1
170,1,2
419,103,5
491,333,1
795,514,1
7,268,2
165,571,3
85,973,2
821,698,4
941,209,3
867,278,2
223,839,1
234,587,3
740,289,2
517,930,5
311,342,4
471,211,3
283,619,5
149,976,2
370,928,3
709,53,2
994,718,4
101,847,5
564,323,2
718,968,3
595,339,4
961,589,5
300,521,4
318,798,4
157,896,2
5,4,5
226,907,2
421,446,5
854,304,2
225,915,4
214,80,5
201,943,2
508,910,1
904,927,2
382,328,2
369,530,3
591,241,2
208,877,1
931,84,3
61,210,4
357,273,5
508,46,2
153,429,5
194,499,5
410,457,3
436,302,4
90,828,4
362,836,1
555,22,4
197,394,1
550,481,2
848,170,3
911,27,4
901,142,4
489,413,4
433,227,1
442,935,5
471,199,3
824,73,2
887,852,4
647,935,1
340,554,3
609,369,5
608,623,4
408,62,4
610,225,2
423,619,1
116,885,2
844,956,2
702,390,4
368,857,2
580,492,1
197,627,5
708,319,4
3,766,5
198,869,3
708,877,4
103,125,2
392,989,1
230,796,1
650,25,1
523,234,2
214,980,1
863,781,2
421,261,4
951,70,4
131,343,2
423,568,2
876,126,2
873,277,5
772,833,2
681,50,2
560,571,2
697,264,5
402,460,4
580,919,3
377,728,3
159,93,5
133,858,4
250,951,2
105,886,2
192,605,3
104,132,5
844,852,4
272,849,2
874,401,5
456,119,4
201,373,3
676,99,2
601,785,4
306,782,2
37,411,2
259,404,2
634,914,1
352,337,5
919,421,4
888,603,1
188,51,4
400,437,1
179,690,1
759,223,4
79,243,2
634,973,3
911,979,5
230,406,2
204,785,2
44,638,3
434,699,3
337,584,2
763,168,3
563,528,2
407,220,5
9,484,2
91,30,5
712,855,5
152,343,5
218,312,1
115,809,4
965,857,3
29,104,4
22,223,1
551,110,4
603,930,3
724,739,3
314,387,3
934,583,5
186,579,5
411,191,1
244,419,1
776,943,2
516,353,2
906,213,3
543,327,2
141,220,3
77,801,3
869,469,4
268,686,3
984,721,2
747,713,1
661,359,1
214,601,4
617,621,5
535,553,2
206,713,2
784,457,4
962,925,4
149,8,1
332,105,5
590,68,4
505,210,4
366,699,2
495,344,5
527,966,4
588,120,1
687,847,3
286,401,1
883,402,5
467,884,5
710,39,4
545,29,3
550,192,4
294,711,5
673,705,4
647,829,2
544,713,4
7,860,2
82,250,3
190,747,4
518,199,3
441,291,3
955,746,2
145,702,5
618,72,1
687,857,3
634,338,4
52,496,4
299,681,4
778,598,1
234,409,5
644,21,1
906,240,5
506,497,5
14,670,1
731,803,5
714,819,3
309,130,3
82,272,4
552,128,5
442,549,5
821,829,5
832,152,1
323,589,3
265,639,1
51,471,5
452,735,1
230,205,3
245,987,3
585,32,1
733,132,2
199,642,3
353,283,4
749,165,3
913,733,4
515,724,1
786,209,1
968,215,1
235,215,5
261,975,4
862,289,3
430,100,4
419,976,4
781,544,2
217,194,2
688,41,5
538,601,4
93,860,5
244,218,3
782,618,2
625,136,4
364,381,4
594,455,3
360,343,3
629,667,2
646,74,5
473,546,4
626,547,2
250,649,5
987,442,5
652,207,4
279,427,4
121,634,1
684,180,1
928,232,3
509,305,4
79,958,4
694,535,2
922,960,4
296,604,4
628,499,5
213,713,4
3,628,1
547,245,4
836,616,3
378,142,2
894,988,5
913,327,4
678,765,5
528,359,2
703,655,2
729,426,5
886,549,1
816,132,1
953,901,3
792,653,2
625,99,5
421,352,2
475,871,1
696,767,1
22,129,4
539,944,5
567,282,4
285,930,4
427,729,1
985,7,4
592,905,4
960,380,1
475,442,5
14,137,3
622,289,4
339,267,5
714,938,3
664,434,5
721,750,5
637,19,4
337,444,4
623,378,3
726,427,2
112,173,5
853,593,1
513,8,2
234,519,5
61,735,4
559,186,1
831,881,3
225,291,1
137,316,1
416,189,3
614,683,5
219,42,1
792,471,4
979,581,1
593,10,5
51,40,5
879,312,3
871,892,1
330,550,2
380,203,4
935,595,1
279,883,2
751,871,3
818,263,4
725,0,4
568,434,3
897,614,5
49,67,3
887,676,4
871,826,4
545,617,5
445,282,3
632,634,1
988,767,3
452,99,5
847,453,5
588,838,2
591,267,5
798,783,2
632,373,4
847,719,5
149,605,3
699,367,2
860,981,1
751,351,1
79,616,1
273,493,2
452,212,5
889,802,3
432,367,4
186,468,1
185,345,4
265,488,1
233,686,5
814,772,2
746,127,1
354,152,2
915,908,5
685,137,4
97,648,2
813,978,1
793,677,1
819,415,3
400,351,1
319,128,4
783,259,1
293,525,4
874,686,4
386,913,1
98,123,4
200,954,2
952,270,1
214,514,1
53,110,3
665,952,5
754,694,2
280,651,2
758,726,2
703,468,4
726,211,5
455,163,5
147,520,3
750,391,3
954,191,5
799,288,4
253,256,4
150,69,4
25,69,5
494,198,3
775,271,5
624,248,2
653,272,2
692,138,3
514,112,4
129,71,2
417,908,5
728,659,2
761,538,5
959,592,5
464,468,4
885,149,3
340,168,2
1,944,5
310,468,3
98,362,4
172,924,2
236,531,1
985,808,2
976,254,5
682,90,5
880,508,2
277,2,2
958,647,3
820,544,1
394,747,4
803,353,3
112,47,1
717,483,3
11,118,3
45,565,2
878,438,2
311,412,3
150,621,1
7,423,1
600,600,4
144,545,4
287,278,2
813,182,1
670,159,2
655,872,5
648,138,3
260,597,3
462,494,5
106,45,5
381,83,5
702,641,1
775,122,2
149,788,4
160,75,1
30,791,5
810,782,2
825,514,2
39,601,3
437,762,3
304,571,2
958,806,5
178,714,2
217,67,2
69,89,4
790,101,1
937,362,3
473,994,4
60,341,5
856,242,5
354,326,1
358,98,2
588,696,4
702,235,1
146,928,4
831,817,4
23,321,5
972,808,2
50,846,2
370,397,4
555,824,4
398,478,4
761,543,2
740,90,2
809,599,4
869,978,4
680,211,1
85,368,5
251,221,2
717,313,2
960,447,3
2,114,3
626,706,1
182,587,4
97,922,5
975,914,5
597,18,4
373,928,5
245,142,1
888,609,2
837,63,3
6,162,1
410,958,2
771,196,3
117,798,4
793,770,1
845,16,1
45,632,1
790,260,4
606,230,1
865,344,5
575,670,4
200,502,3
830,359,1
400,34,5
660,946,2
564,380,1
495,321,2
649,561,5
697,606,4
134,921,5
972,979,2
640,401,1
984,373,1
728,240,2
799,286,2
44,893,1
593,817,5
146,389,5
69,393,2
642,62,2
487,718,2
37,726,2
204,939,2
920,609,4
916,729,3
918,46,3
387,226,1
628,3,5
666,393,5
671,557,2
455,815,1
467,196,1
822,118,5
800,118,5
373,884,5
414,902,5
138,703,5
701,990,3
313,222,2
527,49,3
470,261,4
536,172,1
41,628,5
914,908,3
306,70,2
255,314,1
911,33,2
375,905,3
308,21,5
464,928,4
377,781,3
884,373,3
18,205,1
200,361,2
327,951,4
289,715,5
469,965,4
820,459,3
770,495,4
107,677,3
41,742,5
590,831,3
611,7,4
442,631,5
316,240,3
856,386,1
463,281,4
775,175,1
905,571,1
702,431,4
780,276,4
558,13,1
848,146,4
213,635,2
424,688,5
674,523,5
550,154,3
369,716,4
272,336,2
670,57,1
220,993,1
372,661,4
792,807,1
912,160,3
30,746,4
395,113,1
403,482,3
776,441,1
744,37,1
946,611,1
648,533,4
391,713,5
248,92,3
263,159,1
799,929,3
292,979,2
132,128,2
267,456,5
760,714,1
784,899,4
695,275,5
460,878,4
871,951,4
185,410,1
436,288,3
800,282,2
637,427,1
740,779,5
918,397,2
268,264,2
798,504,4
861,105,1
515,473,2
74,474,2
523,90,3
601,891,3
589,840,5
568,364,1
